PRIVATE SALE,Unnamed: 18,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,,2023,Y,23FTKOCT,2023-10-26,1,4,1296,1296,No Horse,No Horse,,,2022-02-07,2022,1,B,C,,Y,,,KY,UNCLE MO,UNCLE MO,SLEWFOUNDMONEY,SLEWFOUNDMONEY,SEEKING THE GOLD,SEEKING THE GOLD,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XLII,,,,MEAH/LLOYD BLOODSTOCK AGENT STARRY NIGHT RACING,,,,37000,,,,,T,0.0,,SLEWFOUNDMONEY,UNCLE MO,SEEKING THE GOLD,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1297,1297,No Horse,No Horse,,,2022-02-25,2022,1,B,F,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,SLY BEAUTY,SLY BEAUTY,INTO MISCHIEF,INTO MISCHIEF,,,,0,,,1901-01-01,DARBY DAN FARM AGENT I,,,,LUIS OSCAR VON CHONG PIMENTEL,,,,3500,,,,,T,0.0,,SLY BEAUTY,FLAMEAWAY,INTO MISCHIEF,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1298,1298,No Horse,No Horse,,,2022-05-12,2022,1,B,C,,Y,,,KY,WAR OF WILL,WAR OF WILL,SMART DANCER,SMART DANCER,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,HERMITAGE FARM,,,,NOT SOLD,,,,27000,,,,,T,0.0,,SMART DANCER,WAR OF WILL,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1299,1299,No Horse,No Horse,,,2022-08-12,2022,1,B,F,,Y,,,NY,UNCLE MO,UNCLE MO,SMART DEPUTY,SMART DEPUTY,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT XXXIII,,,,DONA LICHA STABLES,,,,42000,,,,,T,0.0,,SMART DEPUTY,UNCLE MO,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1300,1300,No Horse,No Horse,,,2022-04-30,2022,1,B,F,,Y,,,KY,UNION RAGS,UNION RAGS,SMART MISSION,SMART MISSION,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,LANE'S END AGENT,,,,OUT,,,,0,,,,,T,0.0,,SMART MISSION,UNION RAGS,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1301,1301,No Horse,No Horse,,,2022-03-30,2022,1,DKB,F,,Y,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,SMART N SOFT,SMART N SOFT,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,GAINESWAY AGENT X,,,,OUT,,,,0,,,,,T,0.0,,SMART N SOFT,PRACTICAL JOKE,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1302,1302,No Horse,No Horse,,,2022-05-02,2022,1,CH,F,,Y,,,KY,JUSTIFY,JUSTIFY,SMART SHOPPING,SMART SHOPPING,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT IV,,,,OUT,,,,0,,,,,T,0.0,,SMART SHOPPING,JUSTIFY,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1303,1303,No Horse,No Horse,,,2022-05-13,2022,1,B,F,,Y,,,KY,MO TOWN,MO TOWN,SNOW DANCER,SNOW DANCER,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT,,,,OUT,,,,0,,,,,T,0.0,,SNOW DANCER,MO TOWN,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1304,1304,No Horse,No Horse,,,2022-02-05,2022,1,CH,F,,Y,,,KY,KARAKONTIE (JPN),KARAKONTIE (JPN),SNOW KID,SNOW KID,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,GAINESWAY AGENT X,,,,NESTOR MARTINEZ,,,,8500,,,,,T,0.0,,SNOW KID,KARAKONTIE (JPN),LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1305,1305,No Horse,No Horse,,,2022-04-11,2022,1,CH,C,,Y,,,KY,GOOD MAGIC,GOOD MAGIC,SNOWMASS,SNOWMASS,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,0,,,1901-01-01,C & S THOROUGHBREDS AGENT,,,,JEFF MACKOR AGENT FOR ANTHONY SPINAZZOLA,,,,60000,,,,,T,0.0,,SNOWMASS,GOOD MAGIC,PIONEEROF THE NILE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1306,1306,No Horse,No Horse,,,2022-03-18,2022,1,B,F,,Y,,,KY,DIVISIDERO,DIVISIDERO,SO BEAUTIFUL,SO BEAUTIFUL,ARCH,ARCH,,,,0,,,1901-01-01,MAINE CHANCE FARM (UNIVERSITY OF KENTUCKY),,,,AIRDRIE STUD,,,,17000,,https://youtu.be/noOgTWyalck,,,T,0.0,,SO BEAUTIFUL,DIVISIDERO,ARCH,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1307,1307,No Horse,No Horse,,,2022-03-27,2022,1,B,F,,Y,,,KY,ALGORITHMS,ALGORITHMS,SO CUNNING,SO CUNNING,BLAME,BLAME,,,,0,,,1901-01-01,CLAIBORNE FARM AGENT,,,,DR JEFF ALLEN,,,,11000,,,,,T,0.0,,SO CUNNING,ALGORITHMS,BLAME,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1308,1308,No Horse,No Horse,,,2022-02-27,2022,1,B,F,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SODOR,SODOR,SHAKESPEARE,SHAKESPEARE,,,,0,,,1901-01-01,VINERY SALES AGENT XXIX,,,,FAST HORSES,,,,45000,,,,,T,0.0,,SODOR,MAXIMUS MISCHIEF,SHAKESPEARE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1309,1309,No Horse,No Horse,,,2022-05-16,2022,1,DKB,F,,Y,,,PA,HONOR A. P.,HONOR A. P.,SOFTLY LIT,SOFTLY LIT,LATENT HEAT,LATENT HEAT,,,,0,,,1901-01-01,CHUCK GIVENS,,,,NOT SOLD,,,,57000,,,,,T,0.0,,SOFTLY LIT,HONOR A. P.,LATENT HEAT,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1310,1310,No Horse,No Horse,,,2022-03-23,2022,1,B,C,,Y,,,NY,GUN RUNNER,GUN RUNNER,SOLAR SURGE,SOLAR SURGE,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,SEQUEL NEW YORK AGENT FOR CHESTER & MARY BROMAN,,,,NOVA THOROUGHBREDS,,,,100000,,,,,T,0.0,,SOLAR SURGE,GUN RUNNER,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1311,1311,No Horse,No Horse,,,2022-05-05,2022,1,B,C,,Y,,,KY,CURLIN,CURLIN,SOLERINA,SOLERINA,POWERSCOURT (GB),POWERSCOURT (GB),,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,CARL MCENTEE AGENT,,,,19000,,,,,T,0.0,,SOLERINA,CURLIN,POWERSCOURT (GB),
,,2023,Y,23FTKOCT,2023-10-26,1,4,1312,1312,No Horse,No Horse,,,2022-04-13,2022,1,CH,C,,Y,,,NY,SPEIGHTSTER,SPEIGHTSTER,SOLO SURVIVOR,SOLO SURVIVOR,PLEASANT TAP,PLEASANT TAP,,,,0,,,1901-01-01,C & S THOROUGHBREDS AGENT,,,,FAST HORSES,,,,25000,,,,,T,0.0,,SOLO SURVIVOR,SPEIGHTSTER,PLEASANT TAP,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1313,1313,No Horse,No Horse,,,2022-04-11,2022,1,B,F,,Y,,,ON,COMPETITIVE EDGE,COMPETITIVE EDGE,SONG OF MELODY,SONG OF MELODY,FLAT OUT,FLAT OUT,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT XXXVI,,,,BIG EASY RACING & SALES,,,,2000,,,,,T,0.0,,SONG OF MELODY,COMPETITIVE EDGE,FLAT OUT,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1314,1314,No Horse,No Horse,,,2022-04-19,2022,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,SOUND OF THUNDER,SOUND OF THUNDER,STEPHEN GOT EVEN,STEPHEN GOT EVEN,,,,0,,,1901-01-01,VINERY SALES AGENT XVI,,,,GARY L WILLIAMS JR,,,,10000,,,,,T,0.0,,SOUND OF THUNDER,MAXIMUS MISCHIEF,STEPHEN GOT EVEN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1315,1315,No Horse,No Horse,,,2022-01-17,2022,1,CH,F,,Y,,,KY,ARMY MULE,ARMY MULE,SOUTH COAST,SOUTH COAST,WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,OUT,,,,0,,,,,T,0.0,,SOUTH COAST,ARMY MULE,WAR FRONT,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1316,1316,No Horse,No Horse,,,2022-04-02,2022,1,DKB,C,,Y,,,KY,FLATTER,FLATTER,SOUTHERN TRUTH,SOUTHERN TRUTH,YES IT'S TRUE,YES IT'S TRUE,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,JASON HALL,,,,50000,,,,,T,0.0,,SOUTHERN TRUTH,FLATTER,YES IT'S TRUE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1317,1317,No Horse,No Horse,,,2022-04-09,2022,1,DKB,F,,Y,,,KY,SUMMER FRONT,SUMMER FRONT,SOUTH OF THE SHORE,SOUTH OF THE SHORE,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,AIRDRIE STUD RAISED & OFFERED,,,,BREANDAN DRAPER AGENT FOR SPAN INVESTMENT,,,,20000,,,,,T,0.0,,SOUTH OF THE SHORE,SUMMER FRONT,UNION RAGS,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1318,1318,No Horse,No Horse,,,2022-02-23,2022,1,DKB,F,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,SPAC,SPAC,GIO PONTI,GIO PONTI,,,,0,,,1901-01-01,SHELTOWEE SALES AGENT,,,,NOT SOLD,,,,27000,,,,,T,0.0,,SPAC,MACLEAN'S MUSIC,GIO PONTI,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1319,1319,No Horse,No Horse,,,2022-02-17,2022,1,B,C,,Y,,,KY,UNCLE MO,UNCLE MO,SPANISH BUNNY,SPANISH BUNNY,UNUSUAL HEAT,UNUSUAL HEAT,,,,0,,,1901-01-01,GAINESWAY AGENT X,,,,NOT SOLD,,,,245000,,,,,T,0.0,,SPANISH BUNNY,UNCLE MO,UNUSUAL HEAT,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1320,1320,No Horse,No Horse,,,2022-01-30,2022,1,B,C,,Y,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,SPA TREATMENT,SPA TREATMENT,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT II,,,,OUT,,,,0,,,,,T,0.0,,SPA TREATMENT,MACLEAN'S MUSIC,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1321,1321,No Horse,No Horse,,,2022-03-25,2022,1,B,F,,Y,,,KY,CONNECT,CONNECT,SPEAK BRILEY,SPEAK BRILEY,CLASSIC ALLIANCE,CLASSIC ALLIANCE,,,,0,,,1901-01-01,SHAWHAN PLACE LLC AGENT II,,,,YOVAN JUAN SAMARDZICH,,,,15000,,,,,T,0.0,,SPEAK BRILEY,CONNECT,CLASSIC ALLIANCE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1322,1322,No Horse,No Horse,,,2022-01-24,2022,1,B,C,,Y,,,KY,WAR FRONT,WAR FRONT,SPECIAL THANKS,SPECIAL THANKS,BROKEN VOW,BROKEN VOW,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT XV,,,,OUT,,,,0,,,,,T,0.0,,SPECIAL THANKS,WAR FRONT,BROKEN VOW,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1323,1323,No Horse,No Horse,,,2022-03-05,2022,1,CH,F,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,SPEIGHTSY HEART,SPEIGHTSY HEART,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,BROOKDALE SALES AGENT,,,,OUT,,,,0,,,,,T,0.0,,SPEIGHTSY HEART,OMAHA BEACH,SPEIGHTSTOWN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1324,1324,No Horse,No Horse,,,2022-04-13,2022,1,CH,C,,Y,,,IN,BUCCHERO,BUCCHERO,SPELLCHICK,SPELLCHICK,ALPHABET SOUP,ALPHABET SOUP,,,,0,,,1901-01-01,SCOTT MALLORY AGENT I,,,,MIKE MORRISON AGT.,,,,19000,,,,,T,0.0,,SPELLCHICK,BUCCHERO,ALPHABET SOUP,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1325,1325,No Horse,No Horse,,,2022-03-04,2022,1,B,C,,Y,,,KY,AUDIBLE,AUDIBLE,SPELLING AGAIN,SPELLING AGAIN,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXX,,,,BARRY BERKELHAMMER AGENT,,,,40000,,,,,T,0.0,,SPELLING AGAIN,AUDIBLE,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1326,1326,No Horse,No Horse,,,2022-03-26,2022,1,B,F,,Y,,,KY,INSTILLED REGARD,INSTILLED REGARD,SPIRIT OF NIKE,SPIRIT OF NIKE,INVASOR (ARG),INVASOR (ARG),,,,0,,,1901-01-01,TRACKSIDE FARM (TOM EVANS) AGENT VI,,,,NOT SOLD,,,,1000,,,,,T,0.0,,SPIRIT OF NIKE,INSTILLED REGARD,INVASOR (ARG),
,,2023,Y,23FTKOCT,2023-10-26,1,4,1327,1327,No Horse,No Horse,,,2022-04-29,2022,1,CH,C,,Y,,,MD,CLASSIC EMPIRE,CLASSIC EMPIRE,SPOOKY TOOTH,SPOOKY TOOTH,GHOSTZAPPER,GHOSTZAPPER,,,,0,,,1901-01-01,VINERY SALES AGENT XXXIX,,,,OUT,,,,0,,,,,T,0.0,,SPOOKY TOOTH,CLASSIC EMPIRE,GHOSTZAPPER,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1328,1328,No Horse,No Horse,,,2022-05-26,2022,1,B,C,,Y,,,KY,ARMY MULE,ARMY MULE,SPRINGSIDE,SPRINGSIDE,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,TOM MCCROCKLIN AGENT,,,,85000,,,,,T,0.0,,SPRINGSIDE,ARMY MULE,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1329,1329,No Horse,No Horse,,,2022-02-16,2022,1,B,F,,Y,,,FL,GIRVIN,GIRVIN,SPUN BEAUTY,SPUN BEAUTY,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,AIRDRIE STUD RAISED & OFFERED,,,,SOLIS/LITT,,,,190000,,,,,T,0.0,,SPUN BEAUTY,GIRVIN,HARD SPUN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1330,1330,No Horse,No Horse,,,2022-03-02,2022,1,DKB,C,,Y,,,KY,MALIBU MOON,MALIBU MOON,STAMP,STAMP,WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,C & S THOROUGHBREDS AGENT,,,,ROBERT MEIER,,,,15000,,,,,T,0.0,,STAMP,MALIBU MOON,WAR FRONT,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1331,1331,No Horse,No Horse,,,2022-04-18,2022,1,B,F,,Y,,,KY,JUSTIFY,JUSTIFY,STARLESS NIGHT,STARLESS NIGHT,GRAND SLAM,GRAND SLAM,,,,0,,,1901-01-01,LEDGELANDS LLC AGENT FOR TWIN OAKS BLOODSTOCK LLC,,,,NOT SOLD,,,,190000,,,,,T,0.0,,STARLESS NIGHT,JUSTIFY,GRAND SLAM,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1332,1332,No Horse,No Horse,,,2022-03-06,2022,1,DKB,C,,Y,,,NY,TOM'S D'ETAT,TOM'S D'ETAT,STARRY ROSE,STARRY ROSE,MACLEAN'S MUSIC,MACLEAN'S MUSIC,,,,0,,,1901-01-01,EATON SALES AGENT,,,,LUCAN BLOODSTOCK AGENT,,,,80000,,,,,T,0.0,,STARRY ROSE,TOM'S D'ETAT,MACLEAN'S MUSIC,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1333,1333,No Horse,No Horse,,,2022-03-30,2022,1,DKB,F,,Y,,,KY,GHOSTZAPPER,GHOSTZAPPER,STARSEEKER,STARSEEKER,ROCK HARD TEN,ROCK HARD TEN,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,OUT,,,,0,,,,,T,0.0,,STARSEEKER,GHOSTZAPPER,ROCK HARD TEN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1334,1334,No Horse,No Horse,,,2022-04-09,2022,1,CH,C,,Y,,,KY,FROSTED,FROSTED,STAR SILVER,STAR SILVER,ALDEBARAN,ALDEBARAN,,,,0,,,1901-01-01,BETZ THOROUGHBREDS INC. AGENT,,,,NICK J HINES AGENT,,,,45000,,,,,T,0.0,,STAR SILVER,FROSTED,ALDEBARAN,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1335,1335,No Horse,No Horse,,,2022-04-05,2022,1,CH,C,,Y,,,KY,GORMLEY,GORMLEY,STAR WHITE,STAR WHITE,NAEVUS,NAEVUS,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XVIII,,,,MIKE DEBELLA,,,,25000,,,,,T,0.0,,STAR WHITE,GORMLEY,NAEVUS,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1336,1336,No Horse,No Horse,,,2022-04-20,2022,1,B,F,,Y,,,ON,TOM'S D'ETAT,TOM'S D'ETAT,STATE CUP,STATE CUP,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT VI,,,,OUT,,,,0,,,,,T,0.0,,STATE CUP,TOM'S D'ETAT,ELUSIVE QUALITY,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1337,1337,No Horse,No Horse,,,2022-03-26,2022,1,DKB,F,,Y,,,ON,MIDNIGHT LUTE,MIDNIGHT LUTE,STATE JEWEL,STATE JEWEL,MORE THAN READY,MORE THAN READY,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT VI,,,,LARSON & ORDONEZ,,,,10000,,,,,T,0.0,,STATE JEWEL,MIDNIGHT LUTE,MORE THAN READY,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1338,1338,No Horse,No Horse,,,2022-04-26,2022,1,CH,C,,Y,,,KY,INSTAGRAND,INSTAGRAND,ST. CROIX,ST. CROIX,ANY GIVEN SATURDAY,ANY GIVEN SATURDAY,,,,0,,,1901-01-01,BRANDYWINE FARM (JIM & PAM ROBINSON),,,,R T BLOODSTOCK,,,,25000,,,,,T,0.0,,ST. CROIX,INSTAGRAND,ANY GIVEN SATURDAY,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1339,1339,No Horse,No Horse,,,2022-03-11,2022,1,CH,C,,Y,,,NY,SOLOMINI,SOLOMINI,ST EDMOND'S GIRL,ST EDMOND'S GIRL,FREUD,FREUD,,,,0,,,1901-01-01,ELITE AGENT,,,,ANTONIO VILLAGRAN,,,,5000,,,,,T,0.0,,ST EDMOND'S GIRL,SOLOMINI,FREUD,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1340,1340,No Horse,No Horse,,,2022-04-22,2022,1,DKB,F,,Y,,,KY,MENDELSSOHN,MENDELSSOHN,STEELY MAGNOLIA,STEELY MAGNOLIA,MORE THAN READY,MORE THAN READY,,,,0,,,1901-01-01,BTE STABLES,,,,FLYING ZEE RACING STABLE LLC,,,,110000,,,,,T,0.0,,STEELY MAGNOLIA,MENDELSSOHN,MORE THAN READY,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1341,1341,No Horse,No Horse,,,2022-03-05,2022,1,DKB,C,,Y,,,IN,MOR SPIRIT,MOR SPIRIT,STELLALUCE,STELLALUCE,CUVEE,CUVEE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXIX,,,,NOT SOLD,,,,12000,,,,,T,0.0,,STELLALUCE,MOR SPIRIT,CUVEE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1342,1342,No Horse,No Horse,,,2022-05-17,2022,1,CH,F,,Y,,,KY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,STELLA PRIMA,STELLA PRIMA,EL PRADO (IRE),EL PRADO (IRE),,,,0,,,1901-01-01,SERENDIPITY FARM AGENT I,,,,EDY GONZALEZ,,,,10000,,,,,T,0.0,,STELLA PRIMA,GLOBAL CAMPAIGN,EL PRADO (IRE),
,,2023,Y,23FTKOCT,2023-10-26,1,4,1343,1343,No Horse,No Horse,,,2022-03-26,2022,1,DKB,F,,Y,,,KY,TWIRLING CANDY,TWIRLING CANDY,STELLIUM,STELLIUM,EMPIRE MAKER,EMPIRE MAKER,,,,0,,,1901-01-01,BROOKDALE SALES AGENT,,,,FULL OF RUN RACING II LLC,,,,155000,,,,,T,0.0,,STELLIUM,TWIRLING CANDY,EMPIRE MAKER,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1344,1344,No Horse,No Horse,,,2022-01-09,2022,1,B,F,,Y,,,KY,BOLT D'ORO,BOLT D'ORO,STILL A FUNNY GIRL,STILL A FUNNY GIRL,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,EATON SALES AGENT,,,,THOROSTOCK LLC,,,,125000,,,,,T,0.0,,STILL A FUNNY GIRL,BOLT D'ORO,DISTORTED HUMOR,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1345,1345,No Horse,No Horse,,,2022-04-27,2022,1,DKB,C,,Y,,,NY,SOLOMINI,SOLOMINI,ST. MALO'S GATE,ST. MALO'S GATE,DYNAFORMER,DYNAFORMER,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT FOR MCMAHON OF SARATOGA,,,,THOROUGHBRED ACADIANA,,,,52000,,,,,T,0.0,,ST. MALO'S GATE,SOLOMINI,DYNAFORMER,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1346,1346,No Horse,No Horse,,,2022-02-28,2022,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,STONECOLDFOX,STONECOLDFOX,BUSTIN STONES,BUSTIN STONES,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,GS INVERSIONES HIPICAS LLC,,,,85000,,,,,T,0.0,,STONECOLDFOX,MAXIMUS MISCHIEF,BUSTIN STONES,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1347,1347,No Horse,No Horse,,,2022-04-19,2022,1,B,C,,Y,,,KY,UNION RAGS,UNION RAGS,STONEWALKER,STONEWALKER,STRONG MANDATE,STRONG MANDATE,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XXV,,,,SHERBOURNE LODGE,,,,30000,,,,,T,0.0,,STONEWALKER,UNION RAGS,STRONG MANDATE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1348,1348,No Horse,No Horse,,,2022-02-01,2022,1,CH,F,,Y,,,NY,MALIBU MOON,MALIBU MOON,STOPSPENDINGMARIA,STOPSPENDINGMARIA,MONTBROOK,MONTBROOK,,,,0,,,1901-01-01,GAINESWAY AGENT XXV,,,,MERIDIAN BLOODSTOCK,,,,225000,,,,,T,0.0,,STOPSPENDINGMARIA,MALIBU MOON,MONTBROOK,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1349,1349,No Horse,No Horse,,,2022-04-18,2022,1,DKB,F,,Y,,,KY,HEART TO HEART,HEART TO HEART,STORAGE QUEEN,STORAGE QUEEN,PURGE,PURGE,,,,0,,,1901-01-01,MAINE CHANCE FARM (UNIVERSITY OF KENTUCKY),,,,ALISTAR FYFE RACING,,,,42000,,,,,T,0.0,,STORAGE QUEEN,HEART TO HEART,PURGE,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1350,1350,No Horse,No Horse,,,2022-04-21,2022,1,B,F,,Y,,,KY,MAXIMUM SECURITY,MAXIMUM SECURITY,STORMALINA,STORMALINA,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,SHERBOURNE LODGE,,,,30000,,,,,T,0.0,,STORMALINA,MAXIMUM SECURITY,STORMY ATLANTIC,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1351,1351,No Horse,No Horse,,,2022-05-23,2022,1,DKB,F,,Y,,,NY,MUNNINGS,MUNNINGS,STORM CROSSING,STORM CROSSING,TIZNOW,TIZNOW,,,,0,,,1901-01-01,DARBY DAN FARM AGENT III,,,,HOBY KIGHT AGENT,,,,50000,,,,,T,0.0,,STORM CROSSING,MUNNINGS,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1352,1352,No Horse,No Horse,,,2022-02-16,2022,1,CH,C,,Y,,,KY,JUSTIFY,JUSTIFY,STORM DIXIE,STORM DIXIE,CATIENUS,CATIENUS,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XXXIII,,,,TOM MCCROCKLIN AGENT,,,,230000,,,,,T,0.0,,STORM DIXIE,JUSTIFY,CATIENUS,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1353,1353,No Horse,No Horse,,,2022-04-30,2022,1,CH,F,,Y,,,NY,INSTAGRAND,INSTAGRAND,STORM NOW,STORM NOW,TIZNOW,TIZNOW,,,,0,,,1901-01-01,SEQUEL NEW YORK AGENT FOR CHESTER & MARY BROMAN,,,,RICEHORSE FOR FINAL FURLONG RACING STABLE,,,,100000,,,,,T,0.0,,STORM NOW,INSTAGRAND,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1354,1354,No Horse,No Horse,,,2022-02-13,2022,1,DKB,C,,Y,,,KY,OMAHA BEACH,OMAHA BEACH,STORMOLOGIST,STORMOLOGIST,GEMOLOGIST,GEMOLOGIST,,,,0,,,1901-01-01,GAINESWAY AGENT XI,,,,NOT SOLD,,,,39000,,,,,T,0.0,,STORMOLOGIST,OMAHA BEACH,GEMOLOGIST,
,,2023,Y,23FTKOCT,2023-10-26,1,4,1355,1355,No Horse,No Horse,,,2022-01-28,2022,1,B,F,,Y,,,KY,WEST COAST,WEST COAST,STORM SPELL,STORM SPELL,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,MACHMER HALL SALES AGENT FOR MACHMER HALL,,,,10 FLAT THOROUGHBREDS LLC,,,,10000,,,,,T,0.0,,STORM SPELL,WEST COAST,UNBRIDLED'S SONG,
